DAY,Muscle Mass,Anabolic,Catabolic
1353,27.09688893,178.2182902,177.5789097
1354,27.09863647,171.8648589,170.4148893
1355,27.09610985,198.7072088,200.3841092
1356,27.09393269,191.5333489,193.0104982
1357,27.09259791,184.8811666,185.7017148
1358,27.09230893,178.4584359,178.4597262
1359,27.09312172,172.1018909,171.286506
1360,27.09130702,198.4850889,199.5110522
1361,27.08985606,191.3305559,192.1442319
1362,27.08930139,184.6964127,184.8424215
1363,27.08980845,178.2800516,177.6076841
1364,27.09146041,171.9242633,170.442018
1365,27.09034027,197.9468118,198.3679924
1366,27.08972773,190.9157522,191.0111861
1367,27.09005741,184.3428875,183.7196916
1368,27.09148923,177.930878,176.4955846
1369,27.09409,171.5780653,169.3408829
1370,27.09392995,197.9274011,197.4633854
1371,27.09430696,190.9224736,190.1144394
1372,27.09566184,184.3508188,182.8310686
1373,27.09810985,177.9381771,175.6153973
1374,27.10176741,171.5851889,168.4694834
1375,27.10149552,198.4525021,197.8700975
1376,27.10167541,191.310738,190.5175485
1377,27.10279085,184.6822565,183.2305735
1378,27.10504401,178.2619232,176.0112175
1379,27.10851351,171.9058252,168.8614963
1380,27.10836468,198.4498373,198.0425094
1381,27.10865315,191.3233328,190.6882074
1382,27.10981525,184.6888216,183.3993251
1383,27.11201239,178.2706438,176.1779671
1384,27.1153747,171.9145186,169.0261834
1385,27.11407528,198.5709264,199.0586201
1386,27.11319622,191.4062839,191.6953485
1387,27.11320469,184.7732197,184.3972975
1388,27.1142831,178.3529914,177.1664325
1389,27.11649716,171.9959992,170.0047774
1390,27.11407001,198.7959589,200.2662446
1391,27.11203549,191.6347628,192.8921134
1392,27.11086141,184.9995538,185.5828724
1393,27.11073746,178.5783767,178.3405044
1394,27.11170666,172.2188749,171.1670029
1395,27.10822469,198.813327,201.2402089
1396,27.10505011,191.6387065,193.8573887
1397,27.10268913,185.0030058,186.5391512
1398,27.10132791,178.5793532,179.2874973
1399,27.10102576,172.2191559,172.1044107
1400,27.09572384,198.6643284,202.404192
1401,27.09081417,191.5217981,195.0109959
1402,27.08674596,184.8911724,187.6820084
1403,27.08367338,178.4720929,180.4191892
1404,27.08163945,172.1118004,173.2245
1405,27.0773304,198.2657982,201.1331579
1406,27.07345869,191.2039827,193.7500748
1407,27.07049383,184.6209553,186.4314178
1408,27.06856837,178.2033184,179.1793325
1409,27.06773615,171.8445671,171.9958235
1410,27.06398476,198.7612286,201.3002102
1411,27.06052758,191.573716,193.9142142
1412,27.05787477,184.9276251,186.5928085
1413,27.05624969,178.5042466,179.3379777
1414,27.05570416,172.1416106,172.1517043
1415,27.05125614,199.0654144,202.1756543
1416,27.0470731,191.8009514,194.7812959
1417,27.04368011,185.1352602,187.451416
1418,27.0412748,178.7074268,180.1879165
1419,27.03992254,172.3415714,172.992727
1420,27.03663311,198.5724616,200.8893911
1421,27.03364655,191.4050546,193.505121
1422,27.0315131,184.771362,186.1855156
1423,27.03041103,178.3465457,178.9325858
1424,27.03038516,171.9827603,171.7483239
1425,27.02702349,198.6000705,201.0484687
1426,27.02403647,191.4515389,193.6616351
1427,27.02189459,184.8131265,186.3394258
1428,27.02077941,178.3880259,179.0838715
1429,27.02072351,172.0226414,171.8969769
1430,27.01872246,198.766332,200.2101972
1431,27.01704733,191.544524,192.8294756
1432,27.01619335,184.8786792,185.5137606
1433,27.01632162,178.4508281,178.265037
1434,27.01751238,172.0839384,171.085271
1435,27.01459138,198.6024859,200.6270273
1436,27.01203113,191.4471946,193.2422862
1437,27.01029613,184.8257841,185.9224744
1438,27.00955181,178.3994955,178.6694974
1439,27.00989391,172.0321067,171.4853183
1440,27.00595393,198.7867903,201.6312343
1441,27.00231764,191.5876133,194.2369721
1442,26.99949169,184.9369674,186.9073572
1443,26.99764871,178.5065862,179.6442628
1444,26.99684702,172.1369718,172.4496311
1445,26.99306708,198.5810668,201.3847945
1446,26.98965321,191.4119864,193.9917501
1447,26.98705034,184.7773579,186.6633283
1448,26.98543469,178.3488161,179.401494
1449,26.98486161,171.9795037,172.2082208
1450,26.98205795,198.4499921,200.4982729
1451,26.9796936,191.3678561,193.1120419
1452,26.9781953,184.7638076,185.7905726
1453,26.97772028,178.3346629,178.5359443
1454,26.97830069,171.9647029,171.350187
1455,26.97590574,198.675129,200.3061389
1456,26.97390006,191.4955818,192.9207202
1457,26.97271791,184.8385473,185.6003476
1458,26.97252134,178.4025324,178.3469759
1459,26.97338477,172.0311981,171.1625665
1460,26.97136304,198.3303999,199.578236
1461,26.96985862,191.2491921,192.198685
1462,26.96929489,184.6366468,184.8842179
1463,26.96978421,178.2043952,177.6368685
1464,26.97137255,171.8343563,170.4586634
1465,26.96950791,198.4835991,199.6398777
1466,26.96807483,191.3212693,192.2591944
1467,26.96756248,184.6795239,184.9436142
1468,26.96810508,178.2441838,177.6951772
1469,26.9697605,171.8732881,170.5158893
1470,26.96841159,198.3981506,199.1290876
1471,26.967632,191.2999843,191.7525296
1472,26.96781413,184.6937876,184.4412163
1473,26.96907349,178.263261,177.1971712
1474,26.9714647,171.8918331,170.0224295
1475,26.97040173,198.5128874,198.8900378
1476,26.96982245,191.3477585,191.5151594
1477,26.97021231,184.7147612,184.2057318
1478,26.97167997,178.2830716,176.9637071
1479,26.97426219,171.9110821,169.7910883
1480,26.97294228,199.0344749,199.7097658
1481,26.97200538,191.7748766,192.3272232
1482,26.97194315,185.0887867,185.0099548
