DAY,Muscle Mass,Anabolic,Catabolic
540,24.70185725,197.857367,193.7110915
541,24.70818931,190.7561155,186.3772884
542,24.71554641,184.1077602,179.1104777
543,24.72421198,177.6724289,171.9127788
544,24.73429691,171.2997541,164.7863156
545,24.73932862,198.1076592,194.6297956
546,24.74475473,190.96089,187.2890056
547,24.75114302,184.2958734,180.0149165
548,24.75879386,177.8588347,172.8096
549,24.76781921,171.4854298,165.6751571
550,24.77359587,198.0101301,193.9525944
551,24.77980435,190.8869821,186.6185771
552,24.78702507,184.2425538,179.3513361
553,24.79554335,177.810534,172.1530665
554,24.80546836,171.4386977,165.0259075
555,24.8113722,198.0612799,193.9485782
556,24.81761727,190.8581613,186.6159497
557,24.82482777,184.1812001,179.35021
558,24.83331898,177.7440576,172.153451
559,24.84320813,171.3741026,165.0277687
560,24.84926419,198.129317,193.8803768
561,24.85573765,190.9816911,186.5492017
562,24.8631877,184.3060379,179.2848711
563,24.87192373,177.8659789,172.089522
564,24.88206689,171.4960861,164.9652746
565,24.88837268,197.8683429,193.4737596
566,24.89509677,190.7301346,186.1476806
567,24.90284442,184.0962273,178.8885519
568,24.91189753,177.6692918,171.6984665
569,24.92236852,171.3027423,164.5795481
570,24.92927602,197.836102,192.933224
571,24.9366918,190.7461507,185.6128308
572,24.94518901,184.1326825,178.3594911
573,24.95502286,177.706666,171.1753752
574,24.96630408,171.341261,164.0626256
575,24.97405242,197.993744,192.4512606
576,24.98230224,190.8906403,185.136414
577,24.99164505,184.2714297,177.888736
578,25.00235011,177.846277,170.7104239
579,25.01453226,171.4812866,163.6036474
580,25.02105571,198.2779194,193.6658076
581,25.02801327,191.1376707,186.3413252
582,25.03599356,184.4924127,179.0837914
583,25.04529142,178.0670238,171.8952788
584,25.05601792,171.7014724,164.7779033
585,25.06206304,198.6392462,194.3502028
586,25.06842052,191.394068,187.0202584
587,25.07572619,184.6988383,179.7572276
588,25.08430779,178.2582739,172.5630795
589,25.09429065,171.8921366,165.4398659
590,25.09994576,198.2921349,194.3524605
591,25.10594859,191.1082493,187.0239742
592,25.11291108,184.4415991,179.7621801
593,25.12114514,178.0106407,172.569155
594,25.13077083,171.648061,165.4469904
595,25.1348733,198.4693914,195.6971075
596,25.13930281,191.2999359,188.35718
597,25.14466329,184.6452304,181.0835929
598,25.15124561,178.2131584,173.8783455
599,25.15916543,171.849451,166.7434963
600,25.16222647,198.5345424,196.5523277
601,25.16554238,191.3268624,189.2052709
602,25.169721,184.6436233,181.9243077
603,25.17507376,178.202717,174.7114162
604,25.18172563,171.8395977,167.5686375
605,25.18274563,198.2066291,197.8289494
606,25.18403842,191.0700996,190.4711347
607,25.18620446,184.4469532,183.1790017
608,25.1894984,178.0185631,175.9544764
609,25.19402885,171.6573601,168.7995857
610,25.19503243,198.0664964,197.7409861
611,25.19631129,190.9372764,190.3843303
612,25.19843353,184.2935136,183.0932196
613,25.20168236,177.8690741,175.869727
614,25.2061631,171.5091801,168.715898
615,25.20717344,198.2109515,197.8707524
616,25.20843057,191.0573625,190.5127616
617,25.21052972,184.4144293,183.2203451
618,25.21375023,177.986462,175.9954915
619,25.21820161,171.6253747,168.8402411
620,25.21792991,197.9940094,198.6616855
621,25.21795595,190.9100664,191.2967657
622,25.21882389,184.2939824,183.997213
623,25.22078273,177.8706764,176.7649906
624,25.22393278,171.5104858,169.6021061
625,25.22318174,198.5274789,199.5761951
626,25.22258081,191.3257594,192.2029063
627,25.22274018,184.6534917,184.8947687
628,25.22396007,178.2214312,177.6537592
629,25.22634369,171.8573499,170.4818624
630,25.22649838,198.4791987,198.7729932
631,25.2268514,191.2914772,191.4058975
632,25.22801023,184.6269652,184.1042362
633,25.23026395,178.1931517,176.8699926
634,25.23371899,171.8289634,169.7051519
635,25.23317988,198.2321986,199.1100826
636,25.2328942,191.1172999,191.7403326
637,25.2334437,184.4982993,184.4357367
638,25.23508041,178.0740917,177.1983418
639,25.23790162,171.7106751,170.0301857
640,25.23770261,198.2662003,198.8379901
641,25.23769156,191.0769419,191.4698062
642,25.23847142,184.4093383,184.1670338
643,25.2403371,177.9761493,176.9316606
644,25.24339623,171.6132096,169.7656714
645,25.24275107,198.2387005,199.2083006
646,25.24229,191.0668025,191.8369922
647,25.24259802,184.4001057,184.5308865
648,25.24397063,177.9676705,177.2919684
649,25.2465142,171.6042642,170.1222442
650,25.24670712,197.9493688,198.2515119
651,25.24720257,190.8525522,190.8882406
652,25.24854333,184.2187484,183.5903446
653,25.25099375,177.7931197,176.3599162
654,25.25465355,171.4309772,169.1989889
655,25.25472498,197.9816284,198.359486
656,25.25510904,190.9100296,190.9947404
657,25.25633553,184.2831043,183.6953131
658,25.25866035,177.85198,176.4632818
659,25.26219181,171.4890062,169.3007086
660,25.26318981,197.7296585,197.4083615
661,25.26450818,190.6403894,190.052047
662,25.26671588,184.0282493,182.7613219
663,25.27006435,177.6059887,175.5383135
664,25.27465551,171.2452371,168.3850929
665,25.27577055,198.4034688,197.9342889
666,25.27715407,191.2455595,190.5725459
667,25.27938342,184.5846763,183.2765031
668,25.2827425,178.1473955,176.0481437
669,25.28734198,171.7813432,168.8894844
670,25.28810205,198.3857973,198.1852629
671,25.28913466,191.2413478,190.821233
672,25.291022,184.6002809,183.5227602
673,25.29403781,178.1720626,176.2918392
674,25.29828291,171.8056512,169.1305027
675,25.29852622,197.4859498,197.7509323
676,25.29914286,190.4652893,190.3914881
677,25.30066798,183.8927481,183.0974079
678,25.30330981,177.4735693,175.8708034
679,25.30716656,171.1136669,168.7137598
680,25.30831362,198.2315762,197.7209805
681,25.3097556,191.1029219,190.3606314
682,25.31206601,184.4651793,183.0659814
683,25.31551636,178.0386589,175.8390338
684,25.32020707,171.6732795,168.6818131
685,25.32100342,198.0511231,197.8676632
686,25.32208989,190.9341645,190.5066612
687,25.32403613,184.3051602,183.2112814
688,25.32710634,177.8805229,175.9835126
689,25.33140043,171.5167547,168.8253693
690,25.3321363,197.9000797,197.7544404
691,25.33317084,190.79581,190.394322
692,25.33509193,184.1910917,183.0998383
693,25.33814225,177.7690409,175.8729708
694,25.34242178,171.4062778,168.7157541
695,25.34412004,198.1966826,197.2692452
696,25.34608849,191.0420995,189.9130844
697,25.34892577,184.3960725,182.6226273
698,25.3529108,177.9694393,175.3999417
699,25.35812089,171.6047064,168.2470904
700,25.358337,197.9669498,198.1973011
701,25.35888571,190.8997866,190.8333905
702,25.36030271,184.2895476,183.5348009
703,25.36283247,177.8660691,176.3036229
704,25.36657276,171.5022746,169.1419276
705,25.3694636,197.7207778,195.7980827
706,25.37271774,190.5951382,188.4546931
707,25.37691193,183.9605836,181.1775372
708,25.38231666,177.5366128,173.9687301
709,25.38903502,171.1762915,166.8303202
710,25.39168603,198.2117502,196.5230277
711,25.39464092,191.049784,189.1738307
712,25.39848985,184.3973315,181.8907529
713,25.40352417,177.9711085,174.67576
714,25.40984772,171.6071412,167.5308824
715,25.41215287,198.3472624,196.92519
716,25.41476874,191.2028653,189.5728312
717,25.41828161,184.5579621,182.286415
718,25.42297173,178.1314494,175.0679412
719,25.42894006,171.7663567,167.9194372
720,25.43155313,198.3152911,196.6434361
721,25.43445439,191.1538519,189.2935935
722,25.43826863,184.5206336,182.0097869
723,25.44326193,178.0915744,174.79399
724,25.44954182,171.727147,167.6482332
725,25.45262126,198.2150519,196.1315309
726,25.45605965,191.0891751,188.7863132
727,25.46045748,184.4703904,181.5072532
728,25.46607174,178.0475353,174.2963922
729,25.47300348,171.6840276,167.1557863
730,25.47664799,197.8088967,195.3313105
731,25.4807458,190.7662069,187.994129
732,25.485856,184.1811772,180.7230525
733,25.49220741,177.7616887,173.5203442
734,25.49990391,171.4016078,166.3881409
735,25.5036807,198.4470683,195.83401
736,25.50781088,191.3035477,188.4925017
737,25.51288395,184.6545255,181.2172317
